actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,bc_loss,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,noisy_feedback,reward_acc_fixed_ref,reward_acc_heldout,reward_acc_onpolicy,reward_acc_train,step,step_in_window,total_duration,total_feedback,true_episode_reward,window_id
-0.44473944758312095,-6.570730484880365,-6.0,0.5376557606953878,0.09606890495982137,0.0008636772472891971,0.0,10.420858412772208,40.09878623282707,2.0642029298795714,0.3285632666584488,2.3438947985957452,9.01420720179637,0.47344374787938726,19.222686290740967,2.0,-3.9134942703312845,0.0,0.0,0.0,0.0,0.0,0.0,2000,1000.0,0.0,0.0,33.724764449517316,-1.0
-2.7774994323253632,-12.75837797164917,-6.0,0.29037607066333293,0.09004812335968018,0.006693434749875451,0.0,12.455494445800781,41.502280384063724,2.0917276169061663,0.28022211174666883,2.194370424747467,7.312455243587494,0.3684585337936878,18.646873712539673,3.0,15.01929637185276,0.0,0.0,0.0,0.0,0.0,0.0,3000,2000.0,0.0,0.0,115.74209184344515,-1.0
-2.8414514989852906,-18.655085745811462,-6.0,0.2641895012259483,0.08353330367803574,0.007890143961325521,0.0,12.792701285362243,40.37626997375488,2.2343574945926665,0.3329544956386089,2.190636583328247,6.914089381694794,0.38261015620827676,19.341845989227295,4.0,10.443760300151098,0.0,0.0,0.0,0.0,0.0,0.0,4000,3000.0,0.0,0.0,61.230450165749716,-1.0
-3.870853763103485,-24.645413541793822,-6.0,0.16584444289654493,0.07765916791558265,0.010136398064380046,0.0,13.038658931732177,42.592863613128664,2.336028367996216,0.3442036065906286,2.2536626906394956,7.362258741378784,0.40379129752516746,19.873754739761353,5.0,16.39137399336323,0.0,0.0,0.0,0.0,0.0,0.0,5000,4000.0,0.0,0.0,123.02844050495133,-1.0
-4.743989909648895,-30.539369159698488,-6.0,0.0924157503247261,0.07344754140079021,0.011832933837780729,0.0,13.18016953277588,43.17611322784424,2.4500989722013475,0.42030652962625026,2.3074192171096803,7.558425617694855,0.42894428834319115,20.250296354293823,6.0,17.443636129723018,0.0,0.0,0.0,0.0,0.0,0.0,6000,5000.0,0.0,0.0,86.279503567156,-1.0
-5.24726982164383,-36.22069958496094,-6.0,0.05286971613485366,0.07007430014759303,0.012940463413018733,0.0,13.190553811073304,42.34689758872986,2.5697868789434435,0.42089823856949804,2.341212102651596,7.515730400562286,0.4561301461458206,20.77741575241089,7.0,19.005462862838613,0.0,0.0,0.0,0.0,0.0,0.0,7000,6000.0,0.0,0.0,115.30580946137682,-1.0
-5.683491350650788,-41.86560537338257,-6.0,0.021476084692811127,0.06766489928215742,0.013491882575908675,0.0,13.160730432510375,40.92516764831543,2.6661431134939195,0.48022577707469466,2.3713225235939026,7.373569428443909,0.4804292120337486,21.35889434814453,8.0,18.818730655595573,0.0,0.0,0.0,0.0,0.0,0.0,8000,7000.0,0.0,0.0,187.85901160715872,-1.0
-5.942404756069183,-47.301921714782715,-6.0,0.003841423279722221,0.06657333417981863,0.013323092583334074,0.0,13.079176898002624,39.61895860862732,2.702501249074936,0.5356095221936703,2.3936548483371736,7.250356714248658,0.4946184376776218,22.044503927230835,9.0,12.176226733019575,0.0,0.0,0.0,0.0,0.0,0.0,9000,8000.0,0.0,0.0,204.51464117518825,-1.0
-6.060139411449432,-52.52580165481567,-6.0,-0.004021898829960264,0.06668150003999472,0.013405460025649518,0.0,12.97340212726593,38.608684204101564,2.800137264609337,0.5702870805859566,2.410994169473648,7.1751659431457515,0.5204205705821514,22.543561697006226,10.0,14.484288455729256,0.0,0.0,0.0,0.0,0.0,0.0,10000,9000.0,0.0,0.0,173.63488977114636,-1.0
3.39814324760437,-0.5639980779052712,-6.0,0.552820880651474,0.05885225420072675,0.11473897328972817,0.0,0.0,0.0,0.0,0.09935183711163699,0.0,0.0,0.0,42.830703258514404,11.0,18.111900422387407,0.0,0.0,0.71484375,0.75,0.6354166666666666,0.9833333293596903,11000,10000.0,0.0,0.0,128.4109074189261,-0.5
